Protein ID,Disorder,Linear B-cell Epitopes,Tandem Repeats,Non-syn SNPs,Protein Length,Tajimas D (Guinea),Tajimas D (Gambia)
PF3D7_0618600,16.06,2.92,0.0,0.36,274,-2.02,-1.77
PF3D7_0618700,33.1,15.14,9.86,0.0,284,-99.0,-99.0
PF3D7_0618800,9.85,8.78,3.32,0.1,1025,-1.54,-0.57
PF3D7_0618900,16.87,13.31,0.0,0.0,729,-2.01,-1.88
PF3D7_0619000.1,50.28,30.01,17.15,0.33,1796,-99.0,-99.0
PF3D7_0619000.2,50.92,29.99,17.14,0.06,1797,-99.0,-99.0
PF3D7_0619100,3.6,4.8,0.0,0.3,333,-99.0,-99.0
PF3D7_0619200,26.65,14.88,1.41,0.38,1062,-0.55,-1.04
PF3D7_0619300,30.35,15.7,3.21,0.69,3618,-2.01,-1.86
PF3D7_0619400,25.0,17.27,0.0,0.0,828,-99.0,-99.0
PF3D7_0619500,13.15,8.12,2.16,0.14,1392,-1.11,-0.4
PF3D7_0619600,21.35,10.45,1.15,1.03,871,0.28,0.72
PF3D7_0619700,35.39,12.8,0.0,0.47,633,-0.81,-0.74
PF3D7_0619800,26.09,10.75,3.08,0.87,2530,-1.1,-0.48
PF3D7_0619900,19.31,12.02,0.0,0.0,233,-99.0,-99.0
PF3D7_0620000,36.63,21.78,0.0,1.39,505,-0.79,-1.2
PF3D7_0620100,2.31,3.85,0.0,0.0,130,-99.0,-99.0
PF3D7_0620200,17.65,22.29,15.48,0.31,323,-99.0,-99.0
PF3D7_0620300,4.64,3.42,0.0,0.0,819,-2.26,-2.1
PF3D7_0620400,38.86,32.57,13.9,2.48,525,-0.19,-1.28
PF3D7_0620500,8.46,24.46,5.38,0.15,650,-2.04,-1.9
PF3D7_0620600,6.8,13.95,0.0,0.0,294,-1.14,-0.33
PF3D7_0620700,14.36,7.46,0.0,0.55,362,-0.57,-0.54
PF3D7_0621000,31.28,13.27,0.0,0.36,844,-2.3,-1.89
PF3D7_0621100,15.14,16.25,0.0,0.52,1354,-1.63,-0.65
PF3D7_0621200,4.98,10.63,0.0,0.0,301,-99.0,-99.0
PF3D7_0621300,22.19,16.77,10.47,0.13,793,-0.87,-0.82
PF3D7_0621400,28.92,26.66,2.11,0.3,664,-1.2,-0.6
PF3D7_0621500,4.66,7.87,0.0,0.0,343,-99.0,-99.0
PF3D7_0621700,25.12,6.56,1.79,0.19,1616,-1.33,-1.2
PF3D7_0621800,36.41,30.43,0.0,0.0,184,-99.0,-99.0
PF3D7_0621900,16.37,10.57,9.79,0.64,776,-1.13,-0.77
PF3D7_0622000,12.74,2.83,0.0,0.0,212,-99.0,-99.0
PF3D7_0622100,21.12,20.15,1.12,1.49,1340,-2.17,-2.06
PF3D7_0622200,21.63,20.81,2.44,0.47,860,-99.0,-99.0
PF3D7_0622300,25.66,8.75,0.0,0.0,834,-1.77,-0.9
PF3D7_0622400,2.34,13.28,0.0,0.0,128,-99.0,-99.0
PF3D7_0622500,7.14,7.37,0.0,0.23,434,-2.02,-0.85
PF3D7_0622600,5.21,10.42,0.0,0.0,96,-99.0,-99.0
PF3D7_0622700,14.96,7.61,3.67,0.0,381,-1.27,-0.96
PF3D7_0622800,9.68,18.11,3.46,0.28,1447,-2.12,-1.76
PF3D7_0622900,38.26,20.56,5.38,0.3,1989,-2.34,-2.17
PF3D7_0623000,9.3,14.61,0.0,0.0,527,-99.0,-99.0
PF3D7_0623100,79.77,29.13,3.31,0.25,786,-2.25,-1.95
PF3D7_0623200,15.36,9.97,0.0,0.0,371,-99.0,-99.0
PF3D7_0623300,5.08,16.1,0.0,1.27,236,0.03,0.5
PF3D7_0623400,32.08,10.54,0.0,0.0,427,-99.0,-99.0
PF3D7_0623500,19.55,7.52,0.0,0.0,266,-99.0,-99.0
PF3D7_0623600,51.71,20.49,1.46,0.0,615,-1.7,-1.73
PF3D7_0623700,10.11,10.47,10.64,0.26,1137,-2.05,-1.34
PF3D7_0623800,29.91,21.01,10.36,0.87,2404,-2.25,-0.7
PF3D7_0623900,9.03,9.72,0.0,0.0,288,-99.0,-99.0
PF3D7_0624000,5.48,10.14,0.0,0.0,493,-99.0,-99.0
PF3D7_0624100,3.68,13.24,0.0,0.0,272,-99.0,-99.0
PF3D7_0624200,38.71,17.89,0.0,0.0,341,-1.9,-2.18
PF3D7_0624300,8.11,11.89,8.65,0.0,185,-2.17,-1.89
PF3D7_0624400,7.74,9.39,0.0,0.33,607,-1.65,-1.68
PF3D7_0624500,1.12,7.87,0.0,0.0,89,-99.0,-99.0
PF3D7_0624600,57.63,27.91,2.91,0.63,2719,-1.92,-1.39
PF3D7_0624700,12.55,1.21,0.0,0.4,247,-0.89,-0.55
PF3D7_0624800,4.17,5.61,0.0,0.8,624,-1.87,-1.16
PF3D7_0624900,7.42,8.99,0.0,0.0,445,-99.0,-99.0
PF3D7_0625000.1,14.12,6.83,0.0,0.0,439,-99.0,-99.0
PF3D7_0625000.2,21.69,6.94,0.0,0.0,461,-99.0,-99.0
PF3D7_0625100,12.78,4.76,0.0,0.25,399,-99.0,-99.0
PF3D7_0625200,23.38,22.86,0.0,0.26,385,-1.41,-1.65
PF3D7_0625300,20.91,20.15,7.48,1.04,1444,-1.42,-0.71
PF3D7_0625400,10.19,19.66,0.0,0.0,412,-0.95,-1.4
PF3D7_0625500,2.08,5.64,4.75,0.0,337,-99.0,-99.0
PF3D7_0625600,13.95,11.25,0.0,0.0,631,-99.0,-99.0
PF3D7_0625700,13.27,10.2,0.0,0.0,98,-99.0,-99.0
PF3D7_0625800,7.79,16.98,0.0,0.0,642,-2.13,-1.77
PF3D7_0625900,11.35,14.11,0.0,0.92,326,-0.75,-1.1
PF3D7_0626000,13.48,10.79,5.65,0.63,1751,-1.78,-1.56
PF3D7_0626100,6.27,1.57,0.0,0.0,383,-1.17,-1.74
PF3D7_0626200,13.88,16.03,2.39,0.24,418,-2.02,-1.35
PF3D7_0626300,2.33,10.57,0.0,0.0,473,-2.07,-2.24
PF3D7_0626400,47.45,16.74,12.94,0.35,1159,-1.7,-1.72
PF3D7_0626500,21.65,16.26,2.53,0.53,947,-2.11,-2.08
PF3D7_0626600,2.76,6.9,0.0,0.0,145,-99.0,-99.0
PF3D7_0626700,13.44,4.03,0.0,0.27,372,-99.0,-99.0
PF3D7_0626800,4.11,5.68,0.0,0.0,511,-99.0,-99.0
PF3D7_0626900,19.62,16.4,2.96,0.0,372,-99.0,-99.0
PF3D7_0627000,13.64,12.73,0.0,0.91,110,-99.0,-99.0
PF3D7_0627100,28.5,18.69,4.91,0.12,1712,-2.12,-1.29
PF3D7_0627200,1.44,6.47,0.0,0.0,139,-1.35,-0.51
PF3D7_0627300,55.23,34.3,2.23,0.22,449,-0.81,-0.67
PF3D7_0627400,19.17,12.95,0.0,0.0,193,-99.0,-99.0
PF3D7_0627500,1.06,6.35,0.0,0.53,189,-99.0,-99.0
PF3D7_0627600,10.66,19.04,4.57,0.51,394,-99.0,-99.0
PF3D7_0627700,21.1,10.37,0.0,0.17,1147,-0.06,-0.48
PF3D7_0627800,8.53,15.05,0.9,1.2,997,2.1,0.32
PF3D7_0627900,36.43,9.28,0.0,0.0,291,-99.0,-99.0
PF3D7_0628000,5.2,13.87,0.0,0.0,173,-99.0,-99.0
PF3D7_0628100,59.85,20.44,1.5,0.32,10287,-1.5,-1.48
PF3D7_0628200,48.96,20.7,7.36,1.37,3072,-2.01,-1.56
PF3D7_0628300,1.02,3.58,0.0,0.0,391,-99.0,-99.0
PF3D7_0628400,2.65,5.31,0.0,0.29,339,-99.0,-99.0
PF3D7_0628500,0.95,3.8,0.0,0.0,316,-99.0,-99.0
PF3D7_0628600,28.31,7.53,0.0,0.78,385,-99.0,-99.0
PF3D7_0628700,6.46,3.84,0.0,0.35,573,-0.41,-0.14
PF3D7_0628800,8.73,6.46,17.35,1.81,882,-2.11,-2.01
PF3D7_0628900,18.93,12.14,3.26,0.28,1442,-1.28,0.48
PF3D7_0629000,4.81,4.47,0.0,0.0,291,-99.0,-99.0
PF3D7_0629100,13.23,7.52,0.0,0.15,665,-0.41,-0.73
PF3D7_0629200,13.16,13.95,0.0,0.0,380,-99.0,-99.0
PF3D7_0629300,47.28,30.13,24.22,1.74,863,-0.17,0.51
PF3D7_0629400,69.74,20.51,26.54,0.38,780,-99.0,-99.0
PF3D7_0629500,36.14,22.44,0.0,0.17,606,-99.0,-99.0
PF3D7_0629600,10.42,5.79,0.0,0.0,259,-99.0,-99.0
PF3D7_0629700,61.28,19.43,5.91,0.67,6753,-1.87,-0.74
PF3D7_0629800,9.74,14.79,6.38,0.44,1129,-1.01,-1.32
PF3D7_0629900,7.32,7.32,0.0,0.0,328,-99.0,-99.0
PF3D7_0630000,17.5,13.21,0.0,0.0,280,-0.61,-0.19
PF3D7_0630100,23.19,20.68,2.07,1.62,677,-0.33,-1.27
PF3D7_0630200,2.22,2.96,0.0,0.0,135,-99.0,-99.0
PF3D7_0630300,36.29,13.83,1.41,0.17,2907,0.0,0.21
PF3D7_0630400,18.25,17.22,3.86,0.51,389,-0.65,-0.58
PF3D7_0630500,17.87,11.65,0.0,0.0,498,-99.0,-99.0
PF3D7_0630600,34.22,26.74,5.67,0.21,935,1.07,0.5
PF3D7_0630700,8.83,6.09,0.0,0.91,657,-0.65,-0.43
PF3D7_0630800,35.29,26.85,0.0,0.51,391,0.54,-0.02
PF3D7_0630900,25.62,19.3,1.5,0.83,601,-0.48,-0.48
PF3D7_0631000,3.86,9.47,0.0,0.35,285,-99.0,-99.0
PF3D7_0631100,14.16,12.23,0.0,1.07,466,1.28,-0.05
PF3D7_0631300,10.64,3.9,0.0,0.35,282,-99.0,-99.0
PF3D7_0631400,0.87,9.09,0.0,7.36,231,-99.0,-99.0
PF3D7_0631500,9.13,19.13,0.0,0.87,230,-99.0,-99.0
PF3D7_0631600,7.44,14.89,2.91,1.62,309,-99.0,-99.0
PF3D7_0631800,5.56,7.02,0.0,6.14,342,-99.0,-99.0
PF3D7_0631900,9.9,11.22,0.0,0.0,303,-99.0,-99.0
PF3D7_0632000,4.05,9.46,0.0,5.41,370,-99.0,-99.0
PF3D7_0632100,5.88,9.29,0.0,8.05,323,-99.0,-99.0
PF3D7_0632200,6.9,10.61,0.0,12.47,377,-99.0,-99.0
PF3D7_0632300,6.69,10.31,0.0,17.27,359,-99.0,-99.0
PF3D7_0632400,5.31,7.16,0.0,25.73,377,-99.0,-99.0
PF3D7_0632500,55.64,27.36,0.94,16.36,3954,-99.0,-99.0
PF3D7_0632700,4.79,8.51,0.0,26.33,376,-99.0,-99.0
PF3D7_0632800,53.93,32.98,3.35,18.68,2238,-99.0,-99.0
PF3D7_0700100,55.99,40.81,0.52,19.9,2286,-99.0,-99.0
PF3D7_0700200,6.19,5.57,0.0,7.74,323,-99.0,-99.0
PF3D7_0700300,1.58,4.43,0.0,0.0,316,-99.0,-99.0
PF3D7_0700400,8.0,12.67,0.0,21.67,300,-99.0,-99.0
PF3D7_0700500,11.76,7.0,0.0,14.85,357,-99.0,-99.0
PF3D7_0700800,4.33,16.02,0.0,0.0,231,-99.0,-99.0
PF3D7_0701100,4.56,4.86,0.0,15.2,329,-99.0,-99.0
PF3D7_0701500,9.13,19.13,0.0,0.43,230,-99.0,-99.0
PF3D7_0701600,4.26,14.47,0.0,11.49,235,-99.0,-99.0
PF3D7_0701700,10.28,3.9,0.0,0.35,282,-99.0,-99.0
PF3D7_0701800,8.16,6.95,0.0,0.91,331,-99.0,-99.0
PF3D7_0701900,79.46,27.9,25.52,8.2,964,-99.0,-99.0
PF3D7_0702000,10.61,28.16,0.0,5.31,245,-99.0,-99.0
PF3D7_0702200,8.96,9.2,0.0,0.0,424,-99.0,-99.0
PF3D7_0702300,86.03,57.07,17.0,2.02,594,-99.0,-99.0
PF3D7_0702400,21.14,36.59,0.0,0.0,123,-99.0,-99.0
PF3D7_0702500,28.06,39.92,0.0,0.79,253,-99.0,-99.0
PF3D7_0702600,6.9,20.69,0.0,0.0,87,-99.0,-99.0
PF3D7_0702900,10.28,20.56,0.0,0.0,107,-99.0,-99.0
PF3D7_0703000,26.48,11.77,5.75,0.49,1843,-99.0,-99.0
PF3D7_0703100,17.78,9.44,0.0,0.0,180,-99.0,-99.0
PF3D7_0703200,38.83,19.55,9.94,1.82,1540,-99.0,-99.0
PF3D7_0703300,7.53,35.62,0.0,0.0,146,-99.0,-99.0
PF3D7_0703400,7.8,11.71,3.41,0.49,820,-99.0,-99.0
PF3D7_0703500,47.5,17.36,4.48,0.26,2299,-2.74,-2.36
PF3D7_0703600,7.63,4.2,5.34,0.0,262,-99.0,-99.0
PF3D7_0703700,8.43,24.9,18.07,1.61,249,-1.83,-0.09
PF3D7_0703800,48.96,17.3,30.06,2.46,1058,-1.39,-1.26
PF3D7_0703900,34.51,14.92,6.56,1.79,4358,-1.15,-0.86
PF3D7_0704000,26.74,14.69,3.67,0.8,3268,-1.72,-1.68
PF3D7_0704100,60.02,21.07,5.7,1.01,3559,-2.31,-2.0
PF3D7_0704200,35.46,12.24,8.72,1.51,1193,-0.92,-1.8
PF3D7_0704300,73.65,27.43,7.18,1.19,1852,-2.33,-1.99
PF3D7_0704400,29.11,15.74,10.99,0.59,1010,-1.71,-1.16
PF3D7_0704500,31.63,10.48,11.54,0.44,1603,-2.41,-2.17
PF3D7_0704600,57.21,24.58,4.37,1.0,3893,-0.98,-1.04
PF3D7_0704700,18.77,10.02,1.8,0.82,1337,-1.65,-1.26
PF3D7_0704800,24.44,13.96,4.63,0.46,1297,-2.02,-1.44
PF3D7_0704900,1.61,15.32,0.0,0.27,372,-99.0,-99.0
PF3D7_0705000,46.66,17.64,9.4,0.16,1213,-1.49,-1.41
PF3D7_0705100,14.26,13.95,12.74,1.31,989,-0.44,-1.14
PF3D7_0705200,11.23,6.85,2.28,0.52,1532,-0.53,-0.96
PF3D7_0705300,48.73,24.85,0.0,0.24,825,-1.03,-1.69
PF3D7_0705400,9.62,14.49,0.0,0.0,821,-99.0,-99.0
PF3D7_0705500,51.42,22.81,2.56,0.85,2814,-1.74,-1.94
PF3D7_0705600,29.59,13.87,5.83,0.0,1132,-2.18,-1.99
PF3D7_0705700,3.7,9.26,0.0,0.0,54,-99.0,-99.0
PF3D7_0705800,23.32,8.29,0.0,0.0,193,-2.09,-1.55
PF3D7_0705900,42.77,1.81,0.0,0.0,166,-99.0,-99.0
PF3D7_0706000,14.97,9.03,0.0,0.08,1229,-1.32,-1.2
PF3D7_0706100,16.48,11.18,1.44,0.52,1529,-2.02,-1.87
PF3D7_0706200,20.78,24.68,0.0,0.0,77,-99.0,-99.0
PF3D7_0706300,38.14,33.9,0.0,0.0,118,-99.0,-99.0
PF3D7_0706400,10.87,35.87,0.0,0.0,92,-99.0,-99.0
PF3D7_0706500,78.19,43.26,5.98,0.23,1706,-1.39,-1.34
PF3D7_0706600,9.01,6.35,4.58,0.44,677,-1.58,-1.61
PF3D7_0706700,13.06,7.56,0.0,0.11,873,-1.86,-0.6
PF3D7_0707200,47.67,18.41,9.25,0.66,2129,-1.16,-0.58
PF3D7_0707300,98.49,44.37,21.84,2.56,861,-1.66,0.28
PF3D7_0707400,15.99,13.57,0.0,0.0,663,-99.0,-99.0
PF3D7_0707500,16.74,10.68,0.56,0.31,1601,-1.66,-1.42
PF3D7_0707600,23.36,20.9,0.0,0.0,244,-99.0,-99.0
PF3D7_0707700,70.45,34.76,14.05,0.31,961,-2.18,-1.38
PF3D7_0707800,23.5,15.89,0.0,0.34,1183,-1.86,-1.48
PF3D7_0707900,8.49,7.34,0.0,0.0,259,-99.0,-99.0
PF3D7_0708000,14.17,6.45,5.53,0.12,868,-0.04,-1.08
PF3D7_0708200,21.59,15.09,3.56,0.94,954,-1.19,0.06
PF3D7_0708300,6.99,3.93,0.0,0.0,229,-99.0,-99.0
PF3D7_0708400,14.23,19.73,0.0,0.4,745,-1.1,-0.87
PF3D7_0708500,98.68,48.9,12.94,0.11,912,-1.53,-1.86
PF3D7_0708600,3.17,4.76,5.56,0.0,252,-99.0,-99.0
PF3D7_0708700,14.47,25.88,0.0,0.0,228,-99.0,-99.0
PF3D7_0708800,18.1,18.67,3.89,0.0,873,-1.7,-1.89
PF3D7_0708900,40.06,12.62,0.0,0.32,317,-99.0,-99.0
PF3D7_0709000,16.51,8.02,0.0,1.18,424,0.7,-0.47
PF3D7_0709100,33.81,20.11,7.53,1.2,1248,1.97,0.24
PF3D7_0709200,10.66,12.5,7.35,0.0,272,-0.84,-0.84
PF3D7_0709300,44.78,18.47,10.19,1.39,2729,0.31,-0.27
PF3D7_0709400,37.24,9.29,5.46,1.09,1281,-0.64,-1.28
PF3D7_0709500,9.63,11.11,0.0,0.0,135,-99.0,-99.0
PF3D7_0709600,44.2,11.33,3.11,0.87,1156,-0.84,-1.2
PF3D7_0709700,7.34,14.67,0.0,0.27,368,0.42,-0.6
PF3D7_0709900,40.95,16.49,2.03,1.0,2310,-1.71,-1.3
PF3D7_0710000,19.25,7.84,1.29,0.86,3267,0.86,1.06
PF3D7_0710100,16.34,11.33,0.0,1.31,459,0.73,0.2
PF3D7_0710200,79.76,16.29,16.08,4.95,2910,1.44,1.69
PF3D7_0710400,21.92,15.62,0.0,1.37,365,1.39,1.01
PF3D7_0710500,7.06,7.45,0.0,0.39,255,-1.01,-0.11
PF3D7_0710600,26.67,22.67,0.0,0.0,150,-99.0,-99.0
PF3D7_0710700,53.23,40.8,0.0,2.99,201,-0.62,-0.85
PF3D7_0710800,28.99,18.09,0.0,0.53,376,-99.0,-99.0
PF3D7_0710900,9.52,8.77,0.0,0.75,399,-0.57,-0.34
PF3D7_0711000,33.28,20.99,0.0,0.41,1229,0.11,1.56
PF3D7_0711100,31.22,23.63,0.0,0.84,237,-99.0,-99.0
PF3D7_0711200,15.9,7.1,0.9,2.5,1000,0.1,0.25
PF3D7_0711300,7.56,12.61,0.0,0.84,119,-99.0,-99.0
PF3D7_0711400,78.3,40.11,0.0,0.96,728,-1.45,-1.14
PF3D7_0711500,32.7,21.22,0.0,1.02,688,0.58,0.38
PF3D7_0711700,51.65,38.78,0.0,21.67,2215,-99.0,-99.0
PF3D7_0712000,59.96,36.13,1.14,20.26,2275,-99.0,-99.0
PF3D7_0712300,60.17,35.47,0.71,18.04,2267,-99.0,-99.0
PF3D7_0712400,47.53,26.36,0.0,15.99,2064,-99.0,-99.0
PF3D7_0712600,53.91,33.45,0.0,19.32,2215,-99.0,-99.0
PF3D7_0712800,53.68,34.84,0.0,19.38,2239,-99.0,-99.0
PF3D7_0712900,54.15,37.36,0.0,21.9,2192,-99.0,-99.0
PF3D7_0713000,7.23,4.91,0.0,2.31,346,-99.0,-99.0
PF3D7_0713100,0.87,13.42,0.0,5.19,231,-99.0,-99.0
PF3D7_0713400,8.12,6.16,0.0,0.0,357,-0.2,-0.3
PF3D7_0713500,19.81,8.81,0.0,1.99,954,-0.19,0.15
PF3D7_0713600,15.92,11.67,2.07,0.98,917,-0.06,0.09
PF3D7_0713700,6.7,7.66,0.0,0.0,209,-99.0,-99.0
PF3D7_0713800,18.33,17.08,0.0,0.0,240,-99.0,-99.0
PF3D7_0713900,70.38,24.4,10.31,1.43,3569,-0.24,-0.04
PF3D7_0714000,26.02,25.2,0.0,0.0,123,-99.0,-99.0
PF3D7_0714100,24.49,15.69,5.87,0.29,682,-99.0,-99.0
PF3D7_0714200,31.74,25.79,6.39,0.73,1361,-2.3,-1.39
PF3D7_0714300,37.93,16.96,9.08,0.61,1321,-2.34,-1.99
PF3D7_0714400,17.19,15.62,0.0,0.0,256,-99.0,-99.0
PF3D7_0714500,26.55,18.61,8.68,1.49,403,-99.0,-99.0
PF3D7_0714600,64.87,36.35,19.65,1.39,575,-1.29,-0.96
PF3D7_0715000,4.97,7.14,0.0,0.31,322,-99.0,-99.0
PF3D7_0715100,15.74,14.81,0.0,0.0,108,-99.0,-99.0
PF3D7_0715200,47.42,20.76,15.05,1.45,2206,-1.41,-0.74
PF3D7_0715300,29.4,4.26,0.0,0.0,517,-1.58,-1.89
PF3D7_0715400,12.33,6.85,0.0,0.0,219,-99.0,-99.0
PF3D7_0715500,7.04,7.04,0.0,0.0,71,-99.0,-99.0
PF3D7_0715600,11.01,12.86,0.0,0.0,754,-99.0,-99.0
PF3D7_0715700,1.68,1.68,0.0,0.0,119,-99.0,-99.0
PF3D7_0715800,9.22,11.06,3.92,0.46,434,-1.43,-1.22
PF3D7_0715900,51.98,16.19,0.0,0.0,556,-0.4,-0.67
PF3D7_0716000,73.07,39.2,12.71,1.33,1125,-0.15,0.17
PF3D7_0716100,56.31,26.66,9.54,0.65,1069,-1.43,-0.98
PF3D7_0716200,30.77,35.34,12.5,1.8,832,-1.22,-1.33
PF3D7_0716300,29.89,30.84,4.6,2.11,522,0.88,-0.17
PF3D7_0716400,41.38,20.69,0.0,0.0,174,-99.0,-99.0
PF3D7_0716500,2.02,1.57,0.0,0.0,446,-2.04,-1.65
PF3D7_0716600,6.41,4.95,0.0,0.55,546,-1.01,-0.7
PF3D7_0716700,8.76,5.77,4.38,1.29,1005,-1.8,-1.55
PF3D7_0717000,4.03,2.68,0.0,0.34,298,0.33,-0.09
PF3D7_0717100,26.64,8.66,8.44,0.99,912,-0.67,-0.64
PF3D7_0717200,57.54,41.53,30.39,2.32,431,-1.43,-1.61
PF3D7_0717300,37.24,16.84,0.0,0.51,392,0.19,0.67
PF3D7_0717400,20.51,15.71,11.05,3.06,751,-0.69,-1.39
PF3D7_0717500,10.04,10.23,0.0,0.0,528,-99.0,-99.0
PF3D7_0717600,34.95,14.43,1.42,0.19,1053,-2.21,-1.53
PF3D7_0717700,14.84,14.84,0.0,0.0,539,-99.0,-99.0
PF3D7_0717800,56.27,19.08,5.29,1.31,1530,-2.01,-1.74
PF3D7_0717900,4.9,11.14,0.0,0.22,449,-1.05,0.44
PF3D7_0718000,31.29,13.7,7.25,1.09,5846,-2.28,-1.96
PF3D7_0718100,63.49,15.96,2.6,0.26,2695,-2.33,-1.97
PF3D7_0718300,26.74,6.49,0.0,0.24,2543,-1.3,-0.97
PF3D7_0718500,13.02,5.21,0.0,0.0,192,-99.0,-99.0
PF3D7_0718600,26.75,15.71,2.15,0.36,1114,-2.26,-1.8
PF3D7_0718700,8.97,5.69,0.0,0.0,457,-1.61,-1.89
PF3D7_0718800,7.69,6.23,0.0,0.37,273,-1.5,-1.09
PF3D7_0719000,35.29,14.38,0.0,0.0,153,-99.0,-99.0
PF3D7_0719100,1.12,3.91,0.0,0.0,179,-99.0,-99.0
PF3D7_0719200,10.97,9.35,0.0,0.0,310,-99.0,-99.0
PF3D7_0719300,28.49,19.28,3.39,0.1,1032,-99.0,-99.0
PF3D7_0719400,31.66,16.0,7.45,2.54,1731,-1.79,-0.71
PF3D7_0719500,18.9,16.35,0.0,0.0,471,-99.0,-99.0
PF3D7_0719600,4.05,4.62,0.0,0.0,173,-99.0,-99.0
PF3D7_0719700,29.93,8.03,0.0,0.0,137,-99.0,-99.0
PF3D7_0719800,10.6,10.6,2.43,0.0,453,-99.0,-99.0
PF3D7_0719900,54.25,24.76,8.91,0.85,3401,-2.34,-2.29
PF3D7_0720000,2.05,1.54,0.0,0.0,195,-99.0,-99.0
PF3D7_0720100,42.75,25.88,0.0,0.39,255,-99.0,-99.0
PF3D7_0720200,1.65,5.79,0.0,0.0,121,-99.0,-99.0
PF3D7_0720300,13.46,20.19,0.0,0.0,104,-99.0,-99.0
PF3D7_0720400,10.28,5.45,0.0,0.16,642,1.01,1.32
PF3D7_0720500,0.75,2.24,0.0,0.0,134,-99.0,-99.0
PF3D7_0720600,7.2,5.08,0.0,0.0,236,-99.0,-99.0
PF3D7_0720700,36.57,18.65,5.96,0.46,2166,-2.34,-1.2
PF3D7_0720800,2.02,7.07,0.0,0.0,198,-99.0,-99.0
PF3D7_0720900,37.36,38.87,27.92,4.53,265,-99.0,-99.0
PF3D7_0721000,33.36,18.68,13.67,2.37,3459,-2.07,-1.15
PF3D7_0721100,13.11,12.3,0.0,0.0,244,-99.0,-99.0
PF3D7_0721200,27.21,12.08,5.25,0.53,952,-1.8,-1.36
PF3D7_0721300,43.94,20.58,6.79,1.33,899,-1.82,-1.99
PF3D7_0721400,0.93,8.88,0.0,0.47,214,-99.0,-99.0
PF3D7_0721500,8.09,13.09,6.93,1.16,779,-1.6,-0.65
PF3D7_0721600,3.08,9.74,0.0,0.0,195,-99.0,-99.0
PF3D7_0721700,3.43,8.14,0.0,0.0,467,-99.0,-99.0
PF3D7_0721800,20.75,43.4,0.0,0.0,106,-99.0,-99.0
PF3D7_0722000,59.59,39.59,13.47,0.0,245,-99.0,-99.0
PF3D7_0722100,9.18,9.43,0.0,0.0,403,-2.12,-1.46
PF3D7_0722200,67.82,37.52,16.02,0.8,749,-99.0,-99.0
PF3D7_0722300,31.61,19.98,12.2,0.49,1221,-2.1,-1.9
PF3D7_0722400,3.56,9.67,0.0,0.0,393,-99.0,-99.0
PF3D7_0722500,50.17,36.08,12.71,0.34,291,-99.0,-99.0
PF3D7_0722600,26.08,14.95,1.99,0.66,602,-99.0,-99.0
PF3D7_0722700,2.53,15.19,0.0,0.0,79,-99.0,-99.0
PF3D7_0722800,7.08,18.31,0.0,0.0,579,-99.0,-99.0
PF3D7_0722900,2.24,15.71,0.0,0.0,312,-99.0,-99.0
PF3D7_0723000,14.05,13.04,3.34,0.0,299,-99.0,-99.0
PF3D7_0723100,6.72,4.34,0.0,0.0,461,-1.58,-1.23
PF3D7_0723200,5.31,4.47,0.0,0.0,358,-99.0,-99.0
PF3D7_0723300,34.77,24.2,59.55,0.68,880,-99.0,-99.0
PF3D7_0723400,46.55,43.04,2.88,0.35,1422,-2.3,-1.63
PF3D7_0723500,6.64,6.19,6.19,0.44,226,-1.58,-1.38
PF3D7_0723600,11.41,15.44,0.0,0.0,149,-99.0,-99.0
PF3D7_0723700,19.86,21.03,14.44,0.87,1032,-1.68,-0.8
PF3D7_0723800,58.77,24.16,15.43,1.28,2190,-2.24,-1.81
PF3D7_0723900,41.33,28.81,0.74,0.16,1222,-1.96,-1.62
PF3D7_0724000,24.64,9.61,1.39,0.62,1936,-1.88,-1.24
PF3D7_0724100,100.0,44.67,13.26,0.8,1003,-1.64,-1.51
PF3D7_0724200,35.6,17.8,0.0,0.0,427,-1.39,-1.61
PF3D7_0724300,10.78,6.59,0.0,0.0,334,-99.0,-99.0
PF3D7_0724400,41.74,9.57,0.0,0.0,115,-99.0,-99.0
PF3D7_0724500,4.61,2.63,0.0,0.0,304,-99.0,-99.0
PF3D7_0724600,11.46,20.58,5.59,0.44,2041,-2.01,-1.47
PF3D7_0724700,40.64,18.31,5.96,0.75,3489,-2.21,-1.89
PF3D7_0724800,2.82,11.29,2.82,0.24,425,-99.0,-99.0
PF3D7_0724900,55.88,21.93,2.37,0.26,1897,-2.21,-1.91
PF3D7_0725000,51.67,18.11,10.69,1.26,1347,-2.1,-0.99
PF3D7_0725100,27.09,13.2,9.58,2.79,1576,-1.98,-1.52
PF3D7_0725200,2.7,12.84,0.0,0.0,148,-99.0,-99.0
PF3D7_0725300,27.87,23.46,14.0,1.26,793,-2.1,-1.77
PF3D7_0725400,26.61,32.11,0.0,0.0,109,-99.0,-99.0
PF3D7_0726100,10.46,20.05,13.33,3.86,803,-1.39,-0.95
PF3D7_0726200,49.35,15.27,23.2,1.66,845,-1.63,-1.14
PF3D7_0726300,51.88,21.28,17.74,2.56,1330,-1.94,-1.68
PF3D7_0726400,39.54,14.02,4.51,0.63,4944,-2.07,-2.03
PF3D7_0726500,56.93,23.34,4.18,0.5,3183,-2.39,-1.93
PF3D7_0726600,40.84,22.09,1.31,0.0,688,-2.09,-1.89
